year,round,pick_overall,round_pick,person_id,person_name,team,signed,bonus,pick_value,school
2024,1,3,3,809707,Charlie Condon,Colorado Rockies,True,9250000,9070800,Georgia
2024,1,4,4,701762,Nick Kurtz,Athletics,True,7000000,8370800,Wake Forest
2024,1,5,5,696146,Hagen Smith,Chicago White Sox,True,8000000,7763700,Arkansas
2024,1,6,6,695506,Jac Caglianone,Kansas City Royals,True,7500000,7213800,Florida
2024,1,7,7,802139,JJ Wetherholt,St. Louis Cardinals,True,6900000,6823700,West Virginia
2024,1,8,8,695681,Christian Moore,Los Angeles Angels,True,4997500,6502800,Tennessee
2024,1,9,9,804606,Konnor Griffin,Pittsburgh Pirates,True,6532025,6216600,Jackson Prep School
2024,1,10,10,814409,Seaver King,Washington Nationals,True,5150000,5953800,Wake Forest
2024,1,11,11,800614,Bryce Rainer,Detroit Tigers,True,5797500,5712100,Harvard-Westlake HS
2024,1,12,12,695731,Braden Montgomery,Boston Red Sox,True,5000000,5484600,Texas A&M
2024,1,13,13,696486,James Tibbs III,San Francisco Giants,True,4747500,5272300,Florida State
2024,1,14,14,701358,Cam Smith,Chicago Cubs,True,5070700,5070700,Florida State
2024,1,15,15,701388,Jurrangelo Cijntje,Seattle Mariners,True,4880900,4880900,Mississippi State
2024,1,16,16,703563,PJ Morlando,Miami Marlins,True,3400000,4704700,Summerville HS
2024,1,17,17,815520,Braylon Payne,Milwaukee Brewers,True,3440000,4534100,Elkins HS
2024,1,18,18,815394,Theo Gillen,Tampa Bay Rays,True,4372900,4372900,Westlake HS
2024,1,19,19,701807,Carson Benge,New York Mets,True,3997500,4219200,Oklahoma State
2024,1,20,20,702056,Trey Yesavage,Toronto Blue Jays,True,4177500,4073400,East Carolina
2024,1,21,21,701785,Kaelen Culpepper,Minnesota Twins,True,3934400,3934400,Kansas State
2024,1,22,22,701689,Vance Honeycutt,Baltimore Orioles,True,4000000,3802200,North Carolina
2024,1,23,23,813916,Kellon Lindsey,Los Angeles Dodgers,True,3300000,3676400,Hardee HS
2024,1,24,24,807284,Cam Caminiti,Atlanta Braves,True,3556300,3556300,Saguaro HS
2024,1,25,25,824026,Kash Mayfield,San Diego Padres,True,3442100,3442100,Elk City HS
2024,1,26,26,696292,Ben Hess,New York Yankees,True,2747500,3332900,Alabama
2024,1,27,27,807276,Dante Nori,Philadelphia Phillies,True,2500000,3228300,Northville HS
2024,1,28,28,801075,Walker Janek,Houston Astros,True,3132500,3132500,Sam Houston
2024,1,29,29,815154,Slade Caldwell,Arizona Diamondbacks,True,3087000,3045500,Valley View HS
2024,1,30,30,702270,Malcolm Moore,Texas Rangers,True,3000000,2971300,Stanford
2024,PPI,31,1,814439,Ryan Waldschmidt,Arizona Diamondbacks,True,2904000,2904000,Kentucky
2024,PPI,32,2,803172,Griff O'Ferrall,Baltimore Orioles,True,2700000,2835400,Farragut HS
2024,1C,33,1,814414,Kyle DeBarge,Minnesota Twins,True,2400000,2766100,University of Louisiana at Lafayette
2024,CB-A,34,1,695501,Blake Burke,Milwaukee Brewers,True,2100000,2698300,Tennessee
2024,CB-A,35,2,807267,JD Dix,Arizona Diamondbacks,True,2150000,2632500,Whitefish Bay HS
2024,CB-A,36,3,815785,Braylon Doughty,Cleveland Guardians,True,2569200,2569200,Chaparral HS
2024,CB-A,37,4,815552,Levi Sterling,Pittsburgh Pirates,True,2511400,2511400,Notre Dame HS
2024,CB-A,38,5,701679,Brody Brecht,Colorado Rockies,True,2700000,2452200,Iowa
2024,CB-A,39,6,701616,Caleb Lomavita,Washington Nationals,True,2325000,2395000,California
2024,2,40,1,695720,Tommy White,Athletics,True,3000000,2332100,LSU
2024,2,41,2,815789,David Shields,Kansas City Royals,True,2300000,2278000,Mt. Lebanon HS
2024,2,42,3,703606,Jared Thomas,Colorado Rockies,True,2000000,2224700,Texas
2024,2,43,4,815352,Caleb Bonemer,Chicago White Sox,True,3000000,2172800,Okemos HS
2024,2,44,5,815380,Luke Dickerson,Washington Nationals,True,3800000,2122200,Morris Knolls HS
2024,2,45,6,700933,Chris Cortez,Los Angeles Angels,True,1597500,2072800,Texas A&M
2024,2,46,7,695558,Jonathan Santucci,New York Mets,True,2031700,2031700,Duke
2024,2,47,8,815608,Wyatt Sanford,Pittsburgh Pirates,True,2497500,1984800,Independence HS
2024,2,48,9,695524,Jacob Cozart,Cleveland Guardians,True,2050000,1938800,NC State
2024,2,49,10,815157,Owen Hall,Detroit Tigers,True,1747500,1893700,Edmond North HS
2024,2,50,11,801139,Payton Tolle,Boston Red Sox,True,2000000,1846400,TCU
2024,2,51,12,815653,Tyson Lewis,Cincinnati Reds,True,3047500,1804900,Millard West HS
2024,2,52,13,815348,Boston Bateman,San Diego Padres,True,2500000,1762500,Adolfo Camarillo HS
2024,2,53,14,701480,Bryce Cunningham,New York Yankees,True,2297500,1721200,Vanderbilt
2024,2,54,15,695573,Cole Mathis,Chicago Cubs,True,1681200,1681200,College of Charleston
2024,2,55,16,815549,Ryan Sloan,Seattle Mariners,True,3000000,1641800,York Community HS
2024,2,56,17,815793,Carter Johnson,Miami Marlins,True,2800000,1603400,Oxford HS
2024,2,57,18,815501,Bryce Meccage,Milwaukee Brewers,True,2500000,1562100,The Pennington School
2024,2,58,19,692150,Émilien Pitre,Tampa Bay Rays,True,1522700,1525200,Kentucky
2024,2,59,20,701590,Khal Stephen,Toronto Blue Jays,True,1116750,1489000,Mississippi State
2024,2,60,21,701771,Billy Amick,Minnesota Twins,True,1453700,1453700,Tennessee
2024,2,61,22,803175,Ethan Anderson,Baltimore Orioles,True,1172500,1418900,Virginia
2024,2,62,23,692290,Carter Holton,Atlanta Braves,True,1350000,1385000,Vanderbilt
2024,2,63,24,816120,Griffin Burkholder,Philadelphia Phillies,True,2500000,1352000,Freedom HS
2024,2,64,25,813930,Ivan Luciano,Arizona Diamondbacks,True,990000,1319200,El Shaddai Christian Academy
2024,2,65,26,702662,Dylan Dreiling,Texas Rangers,True,1287600,1287600,Tennessee
2024,CB-B,66,1,815628,Tyler Bell,Tampa Bay Rays,False,,1260200,Lincoln Way East HS
2024,CB-B,67,2,815484,Chris Levonas,Milwaukee Brewers,False,,1226800,Christian Brothers Academy
2024,CB-B,68,3,820836,Blake Larson,Chicago White Sox,True,1397500,1197200,IMG Academy
2024,CB-B,69,4,815598,Dasan Hill,Minnesota Twins,True,2000000,1168000,Grapevine HS
2024,CB-B,70,5,801995,Aiden May,Miami Marlins,True,900000,1139100,Oregon State
2024,CB-B,71,6,695705,Luke Holman,Cincinnati Reds,True,997500,1110600,LSU
2024,CB-B,72,7,815162,Ethan Schiefelbein,Detroit Tigers,True,1797500,1093600,Corona Senior HS
2024,CB-B,73,8,695611,Gage Jump,Athletics,True,2000000,1076900,LSU
2024,2C,74,1,696270,Ryan Johnson,Los Angeles Angels,True,1747500,1060300,Dallas Baptist
2024,3,75,1,811965,Joshua Kuroda-Grauer,Athletics,True,1043900,1043900,Rutgers
2024,3,76,2,701795,Drew Beam,Kansas City Royals,True,1097500,1027700,Tennessee
2024,3,77,3,701783,Cole Messina,Colorado Rockies,True,1011900,1011900,South Carolina
2024,3,78,4,695607,Nick McLain,Chicago White Sox,True,800000,996100,Arizona State
2024,3,79,5,695494,Kevin Bazzell,Washington Nationals,True,980300,980300,Texas Tech
2024,3,80,6,701509,Brian Holiday,St. Louis Cardinals,True,800000,964500,Oklahoma State
2024,3,81,7,696492,Ryan Prager,Los Angeles Angels,False,,948600,Texas A&M
2024,3,82,8,702296,Nate Dohm,New York Mets,True,797500,934800,Mississippi State
2024,3,83,9,691776,Josh Hartle,Pittsburgh Pirates,True,850000,920800,Wake Forest
2024,3,84,10,815841,Joey Oakie,Cleveland Guardians,True,2000000,906800,Gonzaga
2024,3,85,11,695620,Josh Randall,Detroit Tigers,True,700000,892600,University of San Diego
2024,3,86,12,695632,Brandon Neely,Boston Red Sox,True,700000,878800,Florida
2024,3,87,13,701527,Mike Sirota,Cincinnati Reds,True,863300,865800,Northeastern
2024,3,88,14,826932,Cobb Hightower,San Diego Padres,True,852300,852300,East Rowan HS
2024,3,89,15,695765,Thatcher Hurd,New York Yankees,True,836400,838900,LSU
2024,3,90,16,826723,Ronny Cruz,Chicago Cubs,True,620000,826000,Miami Christian School
2024,3,91,17,675450,Hunter Cranton,Seattle Mariners,True,50000,812900,Kansas
2024,3,92,18,824028,Gage Miller,Miami Marlins,True,800800,800800,Alabama
2024,3,93,19,809229,Jaron DeBerry,Milwaukee Brewers,True,25000,788700,Dallas Baptist
2024,3,94,20,807083,Nathan Flewelling,Tampa Bay Rays,True,774000,776500,Ecole Secondaire Notre Dame HS
2024,3,95,21,803516,Johnny King,Toronto Blue Jays,True,1247500,767200,Naples HS
2024,3,96,22,813715,Khadim Diaw,Minnesota Twins,True,597500,759700,Loyola Marymount University
2024,3,97,23,702556,Austin Overn,Baltimore Orioles,True,850000,752500,USC
2024,3,98,24,815792,Chase Harlan,Los Angeles Dodgers,True,1747500,745000,Central Bucks East HS
2024,3,99,25,820827,Luke Sinnard,Atlanta Braves,True,735300,737800,Indiana
2024,3,100,26,701811,John Spikerman,Philadelphia Phillies,True,672500,730500,Oklahoma
2024,3,101,27,801573,Ryan Forcucci,Houston Astros,True,1000000,724800,UC San Diego
2024,3,102,28,811666,Daniel Eagen,Arizona Diamondbacks,True,650000,717700,Presbyterian College
2024,3,103,29,695517,Casey Cook,Texas Rangers,True,700000,710400,North Carolina
2024,4,104,1,701587,Rodney Green Jr.,Athletics,True,1000000,703400,California
2024,4,105,2,692137,L.P. Langevin,Kansas City Royals,True,597500,696300,University of Louisiana at Lafayette
2024,4,106,3,694543,Blake Wright,Colorado Rockies,True,250000,689600,Clemson
2024,4,107,4,695565,Casey Saucke,Chicago White Sox,True,847500,682800,Virginia
2024,4,108,5,800600,Jackson Kent,Washington Nationals,True,625000,676000,Arizona
2024,4,109,6,701481,Ryan Campos,St. Louis Cardinals,True,669300,669300,Arizona State
2024,4,110,7,803135,Austin Gordon,Los Angeles Angels,True,572500,662900,Clemson
2024,4,111,8,702501,Eli Serrano III,New York Mets,True,697500,656400,NC State
2024,4,112,9,815535,Eddie Rynders,Pittsburgh Pirates,True,649700,649700,Wisconsin Lutheran HS
2024,4,113,10,701178,Rafe Schlesinger,Cleveland Guardians,True,446900,643500,Miami
2024,4,114,11,695602,Michael Massey,Detroit Tigers,True,522500,637200,Wake Forest
2024,4,115,12,701394,Zach Ehrhard,Boston Red Sox,True,500000,630900,Oklahoma State
2024,4,116,13,702607,Dakota Jordan,San Francisco Giants,True,1997500,624800,Mississippi State
2024,4,117,14,696510,Peyton Stovall,Cincinnati Reds,True,625000,618800,Arkansas
2024,4,118,15,695695,Tyson Neighbors,San Diego Padres,True,600000,612900,Kansas State
2024,4,119,16,695721,Gage Ziehl,New York Yankees,True,637000,606700,Miami
2024,4,120,17,807257,Ty Southisene,Chicago Cubs,True,1000000,600800,Basic HS
2024,4,121,18,701805,Josh Caron,Seattle Mariners,True,594000,594900,Nebraska
2024,4,122,19,814458,Fenwick Trimble,Miami Marlins,True,550000,589000,James Madison University
2024,4,123,20,701392,Marco Dinges,Milwaukee Brewers,True,500000,583400,Florida State
2024,4,124,21,810951,Nate Knowles,Tampa Bay Rays,True,397500,577700,William & Mary
2024,4,125,22,815873,Sean Keys,Toronto Blue Jays,True,569700,572200,Bucknell
2024,4,126,23,695634,Jaime Ferrer,Minnesota Twins,True,425550,567400,Florida State
2024,4,127,24,695482,Chase Allsup,Baltimore Orioles,True,522500,562000,Auburn
2024,4,128,25,809915,Jakob Wright,Los Angeles Dodgers,True,553800,556300,Cal Poly
2024,4,129,26,803349,Herick Hernandez,Atlanta Braves,True,472500,551100,Miami
2024,4,130,27,701831,Carson DeMartini,Philadelphia Phillies,True,545400,545400,Virginia Tech
2024,4,131,28,809789,Parker Smith,Houston Astros,True,447500,541100,Rice
2024,4,132,29,815632,Tytus Cissell,Arizona Diamondbacks,True,800000,535800,Francis Howell HS
2024,4,133,30,701908,David Hagaman,Texas Rangers,True,515000,530400,West Virginia
2024,4C,134,1,701837,Kavares Tears,San Diego Padres,True,525200,525200,Tennessee
2024,4C,135,2,690711,Clark Candiotti,San Diego Padres,True,80000,520000,Arizona
2024,4C,136,3,814455,Nick Mitchell,Toronto Blue Jays,True,467500,515100,Indiana
2024,5,137,1,702023,Sam Stuhr,Athletics,True,510000,510000,University of Portland
2024,5,138,2,822067,A.J. Causey,Kansas City Royals,True,477500,505000,Tennessee
2024,5,139,3,694316,Lebarron Johnson Jr.,Colorado Rockies,True,500000,500000,Texas
2024,5,140,4,803011,Sam Antonacci,Chicago White Sox,True,572500,495400,Coastal Carolina
2024,5,141,5,695538,Randal Diaz,Washington Nationals,True,420000,490500,Indiana State
2024,5,142,6,801078,Braden Davis,St. Louis Cardinals,True,485700,485700,Oklahoma
2024,5,143,7,813335,Dylan Jordan,Los Angeles Angels,True,1247500,480800,Viera HS
2024,5,144,8,815551,Trey Snyder,New York Mets,True,1322500,476200,Liberty North HS
2024,5,145,9,696142,Will Taylor,Pittsburgh Pirates,True,500000,471400,Clemson
2024,5,146,10,802146,Aidan Major,Cleveland Guardians,True,425000,466900,West Virginia
2024,5,147,11,802599,Jack Penney,Detroit Tigers,True,397500,462300,Notre Dame
2024,5,148,12,700251,Brandon Clarke,Boston Red Sox,True,400000,457900,State College of Florida Manatee - Sarasota
2024,5,149,13,814451,Jakob Christian,San Francisco Giants,True,397500,453300,University of San Diego
2024,5,150,14,702280,Tristan Smith,Cincinnati Reds,True,600000,448700,Clemson
2024,5,151,15,806495,Kale Fountain,San Diego Padres,True,1700000,444200,Norris HS
2024,5,152,16,701706,Greysen Carter,New York Yankees,True,440100,440100,Vanderbilt
2024,5,153,17,813666,Ariel Armas,Chicago Cubs,True,375000,435600,University of San Diego
2024,5,154,18,810897,Charlie Beilenson,Seattle Mariners,True,25000,431400,Duke
2024,5,155,19,824415,Grant Shepardson,Miami Marlins,True,897500,427000,Mountain Vista HS
2024,5,156,20,827292,John Holobetz,Milwaukee Brewers,True,322500,422900,Old Dominion
2024,5,157,21,695771,Jacob Kmatz,Tampa Bay Rays,True,397500,418600,Oregon State
2024,5,158,22,695741,Jackson Wentworth,Toronto Blue Jays,True,412100,414600,Kansas State
2024,5,159,23,814522,Caden Kendle,Minnesota Twins,True,150000,411000,University of California - Irvine
2024,5,160,24,701696,Ryan Stafford,Baltimore Orioles,True,404500,407100,Cal Poly
2024,5,161,25,807277,Nick Montgomery,Atlanta Braves,True,997500,403400,Cypress HS
2024,5,162,26,701296,Carter Mathison,Philadelphia Phillies,True,447500,399600,Indiana
2024,5,163,27,826315,Cole Hertzler,Houston Astros,True,393700,396200,Liberty University
2024,5,164,28,805879,Connor Foley,Arizona Diamondbacks,True,1000000,392300,Indiana
2024,5,165,29,803849,Devin Fitz-Gerald,Texas Rangers,True,900000,388700,Minnesota
2024,6,166,1,812559,Josiah Romeo,Athletics,True,550000,385500,Mayfield SS
2024,6,167,2,823017,Tanner Jones,Kansas City Royals,True,379600,382100,Texas A&M
2024,6,168,3,820825,Konner Eaton,Colorado Rockies,True,378900,378900,George Mason
2024,6,169,4,815096,Jackson Appel,Chicago White Sox,True,122500,375700,Texas A&M
2024,6,170,5,807485,Davian Garcia,Washington Nationals,True,425000,372300,Florida Gulf Coast University
2024,6,171,6,811339,Josh Kross,St. Louis Cardinals,True,369100,369100,Cincinnati
2024,6,172,7,803021,Peyton Olejnik,Los Angeles Angels,True,197500,366100,Ankeny Centennial HS
2024,6,173,8,690970,Corey Collins,New York Mets,True,275000,363100,Georgia
2024,6,174,9,700400,Matt Ager,Pittsburgh Pirates,True,357400,359900,UC Santa Barbara
2024,6,175,10,801129,Caden Favors,Cleveland Guardians,True,75000,357000,Wichita State
2024,6,176,11,802219,Woody Hadeen,Detroit Tigers,True,300000,354100,University of California - Irvine
2024,6,177,12,820832,Blake Aita,Boston Red Sox,True,300000,351100,Kennesaw State
2024,6,178,13,813771,Robert Hipwell,San Francisco Giants,True,345700,348200,Santa Clara
2024,6,179,14,701820,Jacob Friend,Cincinnati Reds,True,272500,345100,Davidson
2024,6,180,15,695237,Darrien McDowell,San Diego Padres,True,50000,342300,University of West Florida
2024,6,181,16,702622,Griffin Herring,New York Yankees,True,797500,339600,LSU
2024,6,182,17,801594,Ryan Gallagher,Chicago Cubs,True,300000,337000,UC Santa Barbara
2024,6,183,18,694840,Grant Knipp,Seattle Mariners,True,275000,334200,Campbell University
2024,6,184,19,700243,Payton Green,Miami Marlins,True,328800,331300,Georgia Tech
2024,6,185,20,803068,Chandler Welch,Milwaukee Brewers,True,237500,328700,Tulane
2024,6,186,21,701651,Janzen Keisel,Tampa Bay Rays,True,272500,326000,Oklahoma State
2024,6,187,22,801590,Aaron Parker,Toronto Blue Jays,True,297500,323400,UC Santa Barbara
2024,6,188,23,814422,Derek Bender,Minnesota Twins,True,297500,320800,Coastal Carolina
2024,6,189,24,816152,DJ Layton,Baltimore Orioles,True,715800,318300,Charlotte Christian HS
2024,6,190,25,824624,Brooks Auger,Los Angeles Dodgers,True,197500,315500,Mississippi State
2024,6,191,26,815626,Ethan Bagwell,Atlanta Braves,True,822500,312800,Collinsville HS
2024,6,192,27,809975,Kodey Shojinaga,Philadelphia Phillies,True,257500,310300,Kansas
2024,6,193,28,702547,Caden Powell,Houston Astros,True,422500,307600,Seminole State
2024,6,194,29,696277,Mason Marriott,Arizona Diamondbacks,True,241000,305200,Baylor
2024,6,195,30,701718,Garrett Horn,Texas Rangers,True,250000,302700,Liberty University
2024,7,196,1,814504,Dylan Fien,Athletics,True,550000,300200,Great Oak HS
2024,7,197,2,701207,Dennis Colleran Jr.,Kansas City Royals,True,247500,297700,Northeastern
2024,7,198,3,801842,Fidel Ulloa,Colorado Rockies,True,295300,295300,LSU
2024,7,199,4,813636,Phil Fox,Chicago White Sox,True,197500,292700,Pittsburgh
2024,7,200,5,801128,Robert Cranz,Washington Nationals,True,190000,290300,Oklahoma State
2024,7,201,6,702254,Andrew Dutkanych IV,St. Louis Cardinals,True,300000,288700,Vanderbilt
2024,7,202,7,822175,Bridger Holmes,Los Angeles Angels,True,215000,286200,Oregon State
2024,7,203,8,814492,Will Watson,New York Mets,True,281300,283800,USC
2024,7,204,9,809733,Connor Wietgrefe,Pittsburgh Pirates,True,247500,281500,Minnesota
2024,7,205,10,824029,Cameron Sullivan,Cleveland Guardians,True,525000,279100,Mt. Vernon HS
2024,7,206,11,825924,Jackson Strong,Detroit Tigers,True,222500,276700,Canisius College
2024,7,207,12,814444,Will Turner,Boston Red Sox,True,250000,274600,University of South Alabama
2024,7,208,13,805661,Greg Farone,San Francisco Giants,True,204150,272200,Alabama
2024,7,209,14,701737,Myles Smith,Cincinnati Reds,True,247500,270000,University of California - Irvine
2024,7,210,15,805956,Kai Roberts,San Diego Padres,True,10000,268000,Utah
2024,7,211,16,811963,Wyatt Parliament,New York Yankees,True,199350,265800,Virginia Tech
2024,7,212,17,814442,Ivan Brethowr,Chicago Cubs,True,245000,263600,UC Santa Barbara
2024,7,213,18,822160,Brock Moore,Seattle Mariners,True,200000,261600,Oregon
2024,7,214,19,813752,Nick Brink,Miami Marlins,True,195000,259600,University of Portland
2024,7,215,20,695766,Mason Molina,Milwaukee Brewers,True,254900,257400,Arkansas
2024,7,216,21,822876,Ryan Andrade,Tampa Bay Rays,True,253000,255500,Pittsburgh
2024,7,217,22,827110,Austin Cates,Toronto Blue Jays,True,222500,253300,UNLV
2024,7,218,23,801796,Eli Jones,Minnesota Twins,True,212500,251500,South Carolina
2024,7,219,24,805955,Carson Dorsey,Baltimore Orioles,True,246500,249400,Florida State
2024,7,220,25,809944,Elijah Hainline,Los Angeles Dodgers,True,197500,247900,Oregon State
2024,7,221,26,822412,Brett Sears,Atlanta Braves,True,12500,245900,Nebraska
2024,7,222,27,811780,Joel Dragoo,Philadelphia Phillies,True,222500,244300,Presbyterian College
2024,7,223,28,813896,Joseph Sullivan,Houston Astros,True,239900,242400,University of South Alabama
2024,7,224,29,823996,Luke Craig,Arizona Diamondbacks,True,190000,240600,UNC Wilmington
2024,7,225,30,825927,Rafe Perich,Texas Rangers,True,175000,238900,Lehigh
2024,8,226,1,696286,Davis Diaz,Athletics,True,250000,237400,Vanderbilt
2024,8,227,2,694921,Nick Conte,Kansas City Royals,True,157500,235900,Duke
2024,8,228,3,695609,Luke Jewett,Colorado Rockies,True,234200,234200,UCLA
2024,8,229,4,694551,Aaron Combs,Chicago White Sox,True,247500,232200,Tennessee
2024,8,230,5,695763,Sam Petersen,Washington Nationals,True,230900,230900,Iowa
2024,8,231,6,701469,Jack Findlay,St. Louis Cardinals,True,400000,229000,Notre Dame
2024,8,232,7,809389,Randy Flores,Los Angeles Angels,True,1000,227700,Alabama St U
2024,8,233,8,822038,Ryan Lambert,New York Mets,True,172500,226000,Oklahoma
2024,8,234,9,701400,Gavin Adams,Pittsburgh Pirates,True,172500,224500,Florida State
2024,8,235,10,805124,Donovan Zsak,Cleveland Guardians,True,200000,222800,Rutgers
2024,8,236,11,826942,Ethan Sloan,Detroit Tigers,True,27500,221400,Regis U
2024,8,237,12,815359,Conrad Cason,Boston Red Sox,True,1250000,219900,Greater Atlanta Christian HS
2024,8,238,13,695789,Niko Mazza,San Francisco Giants,True,202500,218600,Southern Mississippi
2024,8,239,14,695569,Luke Hayden,Cincinnati Reds,True,197500,217400,Indiana State
2024,8,240,15,828470,Nick Wissman,San Diego Padres,True,10000,216200,U Dayton
2024,8,241,16,694834,Tyler Wilson,New York Yankees,True,47500,215100,Grand Canyon University
2024,8,242,17,827294,Edgar Alvarez,Chicago Cubs,True,125000,213900,Nicholls State
2024,8,243,18,703042,Will Riley,Seattle Mariners,True,120000,212900,Virginia Military Institute
2024,8,244,19,801881,Jacob Jenkins-Cowart,Miami Marlins,True,211600,211600,East Carolina
2024,8,245,20,822760,Sam Garcia,Milwaukee Brewers,True,55000,210700,Oklahoma State
2024,8,246,21,827603,Jayden Voelker,Tampa Bay Rays,True,147500,209800,Northern Essex CC
2024,8,247,22,804446,Eddie Micheletti Jr.,Toronto Blue Jays,True,147500,208700,Virginia Tech
2024,8,248,23,828471,Jakob Hall,Minnesota Twins,True,147500,207800,Oral Roberts U
2024,8,249,24,702239,Colin Tuft,Baltimore Orioles,True,182500,206900,Tulane
2024,8,250,25,815665,Brendan Tunink,Los Angeles Dodgers,True,412500,205800,Newman Central Catholic HS
2024,8,251,26,808469,Logan Samuels,Atlanta Braves,True,7500,205300,University of Montevallo
2024,8,252,27,701320,Camron Hill,Philadelphia Phillies,True,197500,204400,Georgia Tech
2024,8,253,28,703440,Dylan Howard,Houston Astros,True,201000,203500,Radford
2024,8,254,29,695775,Travis Garnett,Arizona Diamondbacks,True,175000,202800,William & Mary
2024,8,255,30,695618,Anthony Susac,Texas Rangers,True,200000,202000,Arizona
2024,9,256,1,814445,Jared Sprague-Lott,Athletics,True,50000,201300,Arkansas
2024,9,257,2,701401,Canyon Brown,Kansas City Royals,True,197500,200600,North Carolina A&T
2024,9,258,3,809101,Tommy Hopfe,Colorado Rockies,True,100000,200000,Fresno State
2024,9,259,4,808865,Jack Young,Chicago White Sox,True,7500,199200,Iowa
2024,9,260,5,824605,Jackson Ross,Washington Nationals,True,2000,198600,Ole Miss
2024,9,261,6,801629,Cade McGee,St. Louis Cardinals,True,275000,198000,Texas Tech
2024,9,262,7,823909,Derek Clark,Los Angeles Angels,True,1000,197500,West Virginia
2024,9,263,8,801210,Jaxon Jelkin,New York Mets,False,,196700,Houston
2024,9,264,9,701546,Duce Gourson,Pittsburgh Pirates,True,187500,196100,UCLA
2024,9,265,10,822483,Sean Matson,Cleveland Guardians,True,175000,195700,Harvard
2024,9,266,11,807255,Zach Swanson,Detroit Tigers,True,722500,195100,Toutle Lake HS
2024,9,267,12,695742,Hudson White,Boston Red Sox,True,185000,194600,Arkansas
2024,9,268,13,823185,Zane Zielinski,San Francisco Giants,True,17500,194200,University of Illinois at Chicago
2024,9,269,14,701734,Ryan McCrystal,Cincinnati Reds,True,147500,193600,East Carolina
2024,9,270,15,828473,Zach Evans,San Diego Padres,True,10000,193000,Lenoir-Rhyne U
2024,9,271,16,703748,Tanner Bauman,New York Yankees,True,37500,192600,Auburn
2024,9,272,17,699944,Brooks Caple,Chicago Cubs,True,125000,192100,Lamar University
2024,9,273,18,804210,Aiden Butler,Seattle Mariners,True,250000,191600,Polk State College
2024,9,274,19,801957,Dub Gleed,Miami Marlins,True,188800,191300,University of California - Irvine
2024,9,275,20,827437,Griffin Tobias,Milwaukee Brewers,True,247500,190900,Lake Central HS
2024,9,276,21,822535,Garrett Gainey,Tampa Bay Rays,True,97500,190400,South Carolina
2024,9,277,22,802418,Colby Holcombe,Toronto Blue Jays,True,197500,190100,Mississippi State
2024,9,278,23,822503,Jason Doktorczyk,Minnesota Twins,True,187000,189500,Nevada
2024,9,279,24,694879,Jack Crowder,Baltimore Orioles,True,27500,189000,Illinois
2024,9,280,25,801887,Kole Myers,Los Angeles Dodgers,True,2500,188800,Troy University
2024,9,281,26,813706,Owen Hackman,Atlanta Braves,True,2500,188600,Loyola Marymount University
2024,9,282,27,808861,Marcus Morgan,Philadelphia Phillies,True,185700,188200,Iowa
2024,9,283,28,823193,Ryan Smith,Houston Astros,True,177500,187800,University of Illinois at Chicago
2024,9,284,29,808768,Ben McLaughlin,Arizona Diamondbacks,True,75000,187600,Arkansas
2024,9,285,30,695069,Keith Jones II,Texas Rangers,True,30000,187100,New Mexico State
2024,10,286,1,802474,Cameron Leary,Athletics,True,50000,186400,Boston College
2024,10,287,2,806004,Nate Ackenhausen,Kansas City Royals,True,47500,186200,LSU
2024,10,288,3,701404,Fisher Jameson,Colorado Rockies,True,185800,185800,Florida
2024,10,289,4,823277,Cole McConnell,Chicago White Sox,True,7500,185500,Louisiana Tech
2024,10,290,5,810022,Luke Johnson,Washington Nationals,True,2000,185200,University of Maryland-Baltimore County
2024,10,291,6,809244,Bryce Madron,St. Louis Cardinals,True,50000,185000,Oklahoma
2024,10,292,7,690804,Ryan Nicholson,Los Angeles Angels,True,1000,184700,Kentucky
2024,10,293,8,694858,Brendan Girton,New York Mets,True,122500,184300,Oklahoma
2024,10,294,9,815074,Derek Berg,Pittsburgh Pirates,True,172500,183800,Army West Point
2024,10,295,10,813949,Chase Mobley,Cleveland Guardians,True,1800000,183600,Durant HS
2024,10,296,11,701680,R.J. Sales,Detroit Tigers,True,147500,183000,UNC Wilmington
2024,10,297,12,695656,Devin Futrell,Boston Red Sox,True,250000,182800,Vanderbilt
2024,10,298,13,827293,Cade Vernon,San Francisco Giants,True,17500,182600,Murray State University
2024,10,299,14,813933,Yanuel Casiano,Cincinnati Reds,True,122500,182200,Academia Deportiva Albergue Olimpico
2024,10,300,15,694320,Jack Costello,San Diego Padres,True,10000,181800,University of San Diego
2024,10,301,16,688671,Joe Delossantos,New York Yankees,True,7500,181600,William & Mary
2024,10,302,17,801561,Matt Halbach,Chicago Cubs,True,180000,181400,UC San Diego
2024,10,303,18,823703,Anthony Donofrio,Seattle Mariners,True,50000,181100,North Carolina
2024,10,304,19,688617,Michael Snyder,Miami Marlins,True,17500,180700,Oklahoma
2024,10,305,20,828475,Ethan Dorchies,Milwaukee Brewers,True,162500,180400,Cary-Grove HS
2024,10,306,21,823129,Trey Pooser,Tampa Bay Rays,True,72500,180300,Kentucky
2024,10,307,22,701860,Carter Cunningham,Toronto Blue Jays,True,22500,180000,East Carolina
2024,10,308,23,804726,Peyton Carr,Minnesota Twins,True,42500,179700,High Point University
2024,10,309,24,691010,Christian Rodriguez,Baltimore Orioles,True,147500,179200,Cal State Fullerton
